ID;EXTERNAL_CODE;EXTERNAL_ID;NAME;FEATURES;PRICE;BARCODE;VENDOR_CODE;NDS;PAYMENT_SUBJECT;GROUP;UNIT_CODE;PURCHASE_PRICE;WEIGHTED;ALCOHOL;GTIN;MARK_TYPE;GROUPED;CONTAINER;MODIFIERS;INGREDIENTS;GOOD_TYPE;CONTRACTOR_INN;CONTRACTOR_ACTIVITY_TYPE;COUNTY_CODE;CUSTOM_DECLARATION;PLU_CODE;ORG_MEMBER_POINTS
;3095962;;Томаты Cirio Popla мякоть помид.400г ж/б;;135.94;;;;1;;796;97.48;;;;0;;;;;DEFAULT;;;;;;
;3176107;;Томаты Mikado маринованные 700г;;64.49;;;;1;;796;58.53;;;;0;;;;;DEFAULT;;;;;;
;3281823;;Томаты Mutti протертые 370г;;82.59;;;;1;;796;78.65;;;;0;;;;;DEFAULT;;;;;;
;3243423;;Томаты Noyan очищ/собств.соку 920г стек;;174.86;;;;1;;796;125.0;;;;0;;;;;DEFAULT;;;;;;
;3109773;;Томаты Parmalat Pomi протертые 500г;;115.15;;;;1;;796;73.54;;;;0;;;;;DEFAULT;;;;;;
;3217098;;Томаты Perfetto протертые 500г;;82.51;;;;1;;796;59.79;;;;0;;;;;DEFAULT;;;;;;
;3217102;;Томаты Perfetto рез.очищен.соб соку 370г;;83.12;;;;1;;796;60.57;;;;0;;;;;DEFAULT;;;;;;
;3109758;;Томаты Pomito мякоть 500г;;115.27;;;;1;;796;74.88;;;;0;;;;;DEFAULT;;;;;;
;2011600;;Томаты Бакинские 1,0-1,2 кг фас;;446.86;;;;1;;796;356.41;;;;0;;;;;DEFAULT;;;;;;
;2011412;;Томаты ветка 1,0-1,2кг фас;;349.56;;;;1;;796;332.91;;;;0;;;;;DEFAULT;;;;;;
;3269290;;Томаты Дядя Ваня в томатном соке680г;;108.07;;;;1;;796;68.07;;;;0;;;;;DEFAULT;;;;;;
;3084095;;Томаты Еко маринованные 680г;;61.96;;;;1;;796;56.07;;;;0;;;;;DEFAULT;;;;;;
;3163295;;Томаты Еко Черри в томатном соке 580мл;;63.77;;;;1;;796;48.7;;;;0;;;;;DEFAULT;;;;;;
;3113744;;Томаты Зел.Вел.в с/с резаные 400г ж/б;;160.64;;;;1;;796;88.19;;;;0;;;;;DEFAULT;;;;;;
;3073621;;Томаты Зеленый Великан в с/с очищен.400г;;155.22;;;;1;;796;86.06;;;;0;;;;;DEFAULT;;;;;;
;3225373;;Томаты Лукашинские слад.перец 670г;;128.26;;;;1;;796;77.66;;;;0;;;;;DEFAULT;;;;;;
;3122999;;Томаты Московский слив.600г шт;;216.17;;;;1;;796;209.01;;;;0;;;;;DEFAULT;;;;;;
;3052304;;Томаты Помидорка кусочк.в соб.соку 400г;;97.52;;;;1;;796;67.64;;;;0;;;;;DEFAULT;;;;;;
;3052303;;Томаты Помидорка очищен.в собст.сок 800г;;178.15;;;;1;;796;127.3;;;;0;;;;;DEFAULT;;;;;;
;3050488;;Томаты Помидорка черри маринованные 680г;;85.39;;;;1;;796;81.32;;;;0;;;;;DEFAULT;;;;;;
;2011415;;Томаты сливка 1,0-1,2кг;;288.26;;;;1;;796;265.62;;;;0;;;;;DEFAULT;;;;;;
;3276395;;Томаты ФерЭльГам соленые бочк.600г;;44.43;;;;1;;796;42.31;;;;0;;;;;DEFAULT;;;;;;
;3049167;;Томаты Черри Банч 500г шт;;233.45;;;;1;;796;178.2;;;;0;;;;;DEFAULT;;;;;;
;3040623;;Томаты черри желтые 250г шт;;151.36;;;;1;;796;144.15;;;;0;;;;;DEFAULT;;;;;;
;3049168;;Томаты черри красн.снэк 250г шт;;187.04;;;;1;;796;137.3;;;;0;;;;;DEFAULT;;;;;;
;3209134;;Томаты черри красные 250г шт;;116.71;;;;1;;796;98.85;;;;0;;;;;DEFAULT;;;;;;
;3209137;;Томаты черри кумато 250г шт;;212.82;;;;1;;796;157.03;;;;0;;;;;DEFAULT;;;;;;
;3050905;;Томаты черри снэки микс Фестиваль250г шт;;172.43;;;;1;;796;164.21;;;;0;;;;;DEFAULT;;;;;;
;3075652;;Торт Колом.Шоколадница с фундуком 270г;;188.44;;;;1;;796;138.89;;;;0;;;;;DEFAULT;;;;;;
;3075486;;Торт Коломенское Шоколадница 270г;;136.49;;;;1;;796;111.68;;;;0;;;;;DEFAULT;;;;;;
;3056725;;Торт Красн.Окт.Мишка косол.ассорти 250г;;106.57;;;;1;;796;78.8;;;;0;;;;;DEFAULT;;;;;;
;3055204;;Торт Рот Фронт Коровка Топл.мол.асс.200г;;91.24;;;;1;;796;67.34;;;;0;;;;;DEFAULT;;;;;;
;3224181;;Торт Русская нива Муравейник медов.340г;;85.91;;;;1;;796;64.34;;;;0;;;;;DEFAULT;;;;;;
;3047635;;Торт Черемушки Чародейка 650г;;185.03;;;;1;;796;176.21;;;;0;;;;;DEFAULT;;;;;;
;3238627;;Травы Волшебное дерево итальян.кухни 10г;;52.62;;;;1;;796;37.7;;;;0;;;;;DEFAULT;;;;;;
;3251385;;Треска Бухта изоб.Мурманская порц.700г;;439.17;;;;1;;796;339.05;;;;0;;;;;DEFAULT;;;;;;
;3221461;;Треска Бухта изобил.филе порц.зам.400г;;206.4;;;;1;;796;196.57;;;;0;;;;;DEFAULT;;;;;;
;3089088;;Треска Дары моря филе б/кожи 500г;;168.24;;;;1;;796;120.91;;;;0;;;;;DEFAULT;;;;;;
;3222905;;Треска Дары моря филе порцион.зам.1000г;;386.8;;;;1;;796;297.58;;;;0;;;;;DEFAULT;;;;;;
;3171551;;Треска Меридиан отварная в желе 200г;;98.14;;;;1;;796;69.49;;;;0;;;;;DEFAULT;;;;;;
;3227893;;Треска филе Agama б/кожи зам.400г;;325.67;;;;1;;796;298.75;;;;0;;;;;DEFAULT;;;;;;
;3235799;;Трубочка РостАгроЭкспорт ваф.Вар.сгущ70г;;27.13;;;;1;;796;21.45;;;;0;;;;;DEFAULT;;;;;;
;3172727;;Тунец Fortuna кусочками в масле 185г;;166.91;;;;1;;796;104.66;;;;0;;;;;DEFAULT;;;;;;
;3141067;;Тунец Fortuna кусочками в соб.соку 185г;;164.96;;;;1;;796;115.22;;;;0;;;;;DEFAULT;;;;;;
;3141103;;Тунец Fortuna рубленый в масле 185г;;120.6;;;;1;;796;77.61;;;;0;;;;;DEFAULT;;;;;;
;3172968;;Тунец Fortuna рубленый в соб.соку 185г;;101.21;;;;1;;796;85.36;;;;0;;;;;DEFAULT;;;;;;
;3120463;;Тунец John West кусочки в соб.соку 185г;;184.35;;;;1;;796;138.91;;;;0;;;;;DEFAULT;;;;;;
;3081618;;Тушенка Семейный бюд.говяжья куск.340г;;35.42;;;;1;;796;27.27;;;;0;;;;;DEFAULT;;;;;;
;2002918;;Тыква 2,5-5,5кг фас;;70.95;;;;1;;796;46.39;;;;0;;;;;DEFAULT;;;;;;
;3052199;;Тыква 4 Сезона нарезанная 400г;;45.05;;;;1;;796;39.34;;;;0;;;;;DEFAULT;;;;;;
;2002919;;Тыква 5,5-8кг фас;;69.78;;;;1;;796;46.17;;;;0;;;;;DEFAULT;;;;;;
;2011503;;Тыква Баттернат 0,4-2,5 кг фас;;59.63;;;;1;;796;38.58;;;;0;;;;;DEFAULT;;;;;;
;2011504;;Тыква Баттернат 2,5-5,5кг фас;;41.69;;;;1;;796;39.7;;;;0;;;;;DEFAULT;;;;;;
;3223991;;Тыква Вологод.ягода резан.зам.400г;;73.92;;;;1;;796;63.31;;;;0;;;;;DEFAULT;;;;;;
;3265762;;Тюлька 5Морей обжар.том.соус240г;;51.65;;;;1;;796;36.37;;;;0;;;;;DEFAULT;;;;;;
;3121539;;Узвар Удачный Боярышник 1л;;45.4;;;;1;;796;33.84;;;;0;;;;;DEFAULT;;;;;;
;3282580;;Узвар Удачный день Боярышник 1л;;37.26;;;;1;;796;28.9;;;;0;;;;;DEFAULT;;;;;;
;3282591;;Узвар Удачный день Груша-дичка 1л;;37.9;;;;1;;796;28.9;;;;0;;;;;DEFAULT;;;;;;
;3282592;;Узвар Удачный день Курага 1л;;37.17;;;;1;;796;28.91;;;;0;;;;;DEFAULT;;;;;;
;3282593;;Узвар Удачный день Чернослив 1л;;38.05;;;;1;;796;28.9;;;;0;;;;;DEFAULT;;;;;;
;3282594;;Узвар Удачный день Шиповник 1л;;37.17;;;;1;;796;28.9;;;;0;;;;;DEFAULT;;;;;;
;3176514;;Узвар Удачный земляничный 1л;;42.38;;;;1;;796;31.55;;;;0;;;;;DEFAULT;;;;;;
;3176517;;Узвар Удачный Курага 1л;;42.51;;;;1;;796;31.55;;;;0;;;;;DEFAULT;;;;;;
;3176519;;Узвар Удачный Шиповник 1л;;42.33;;;;1;;796;31.54;;;;0;;;;;DEFAULT;;;;;;
;3040697;;Укроп свежий 100г шт;;42.99;;;;1;;796;32.74;;;;0;;;;;DEFAULT;;;;;;
;3238508;;Уксус Kuhne Итал.ориг бальзамич.250мл;;239.7;;;;1;;796;174.14;;;;0;;;;;DEFAULT;;;;;;
;3071891;;Уксус Адмирал столовый 9% 0,5л ПЭТ;;29.61;;;;1;;796;19.8;;;;0;;;;;DEFAULT;;;;;;
;3071660;;Уксус Адмирал столовый 9% 1000г ПЭТ;;40.03;;;;1;;796;29.48;;;;0;;;;;DEFAULT;;;;;;
;3268769;;Уксус Дядя Ваня Столовый 9% 0,5л;;33.61;;;;1;;796;25.45;;;;0;;;;;DEFAULT;;;;;;
;3268811;;Уксус Дядя Ваня Яблочный 6% 0,5л;;35.41;;;;1;;796;26.84;;;;0;;;;;DEFAULT;;;;;;
;3213045;;Фарш Бухта Изобилия атлант.трески 450г;;224.61;;;;1;;796;144.57;;;;0;;;;;DEFAULT;;;;;;
;3158338;;Фарш Велком свинина/говядина ГЗС 350г шт;;197.36;;;;1;;796;148.88;;;;0;;;;;DEFAULT;;;;;;
;3186074;;Фарш Индолина Отличн.инд.охл.ГЗС 700г шт;;209.66;;;;1;;796;191.68;;;;0;;;;;DEFAULT;;;;;;
;3250424;;Фарш Калужский Фер.гов/св.охл.ГЗС450г шт;;216.63;;;;1;;796;172.19;;;;0;;;;;DEFAULT;;;;;;
;2011874;;Фарш Кур.царство куриный зам.0,9-1кг;;158.58;;;;1;;796;119.95;;;;0;;;;;DEFAULT;;;;;;
;3146270;;Фарш Микоян Домашний 250г;;40.65;;;;1;;796;28.44;;;;0;;;;;DEFAULT;;;;;;
;3276397;;Фарш Мираторг говяжий 400г;;164.17;;;;1;;796;139.53;;;;0;;;;;DEFAULT;;;;;;
;3265314;;Фарш Мираторг Домашний свин/говяд.500г;;159.09;;;;1;;796;127.8;;;;0;;;;;DEFAULT;;;;;;
;3229150;;Фарш Останкино Говяжий охл.500г шт;;232.74;;;;1;;796;191.74;;;;0;;;;;DEFAULT;;;;;;
;3229151;;Фарш Останкино Домашний охл.500г шт;;171.45;;;;1;;796;150.47;;;;0;;;;;DEFAULT;;;;;;
;3259481;;Фарш Черкизово говяжий охл.400г ГЗС;;231.53;;;;1;;796;175.0;;;;0;;;;;DEFAULT;;;;;;
;3259484;;Фарш Черкизово домашн.охл.400г ГЗС;;171.82;;;;1;;796;129.9;;;;0;;;;;DEFAULT;;;;;;
;2008345;;Фарш Эколь говяжий охл.ГЗС 0,8кг;;389.33;;;;1;;796;370.79;;;;0;;;;;DEFAULT;;;;;;
;3261968;;Фасоль 4 Сезона зол.стручк.нарез.400г;;78.38;;;;1;;796;61.75;;;;0;;;;;DEFAULT;;;;;;
;3047178;;Фасоль 4сезона стручк.зеленая нарез.400г;;90.12;;;;1;;796;61.75;;;;0;;;;;DEFAULT;;;;;;
;3052299;;Фасоль 6 соток бел. в том.соусе 400г;;66.81;;;;1;;796;46.7;;;;0;;;;;DEFAULT;;;;;;
;3049109;;Фасоль 6 соток белая 400г;;49.04;;;;1;;796;46.7;;;;0;;;;;DEFAULT;;;;;;
;3049122;;Фасоль 6 соток красная б/консерв.400г;;57.19;;;;1;;796;54.46;;;;0;;;;;DEFAULT;;;;;;
;3038791;;Фасоль Bonduelle белая в том.соусе 200г;;52.68;;;;1;;796;37.88;;;;0;;;;;DEFAULT;;;;;;
;3038196;;Фасоль Bonduelle белая в том.соусе 400г;;57.46;;;;1;;796;54.72;;;;0;;;;;DEFAULT;;;;;;
;3038362;;Фасоль Bonduelle белая классическая 400г;;57.26;;;;1;;796;54.53;;;;0;;;;;DEFAULT;;;;;;
;3253807;;Фасоль Bonduelle белая На пару 310г;;72.16;;;;1;;796;52.05;;;;0;;;;;DEFAULT;;;;;;
;3226347;;Фасоль Bonduelle зел.стручк.цел.зам.400г;;72.29;;;;1;;796;61.67;;;;0;;;;;DEFAULT;;;;;;
;3213049;;Фасоль Bonduelle зел.тонкая На пару 295г;;92.22;;;;1;;796;67.81;;;;0;;;;;DEFAULT;;;;;;
;3038198;;Фасоль Bonduelle кр.кукур.мекс.соус 430г;;96.29;;;;1;;796;91.7;;;;0;;;;;DEFAULT;;;;;;
;3038363;;Фасоль Bonduelle красная 400г;;89.75;;;;1;;796;54.2;;;;0;;;;;DEFAULT;;;;;;
;3253808;;Фасоль Bonduelle красная На пару 310г;;72.74;;;;1;;796;57.66;;;;0;;;;;DEFAULT;;;;;;
;3038197;;Фасоль Bonduelle красная соус чили 400г;;88.35;;;;1;;796;84.14;;;;0;;;;;DEFAULT;;;;;;
;3038359;;Фасоль Globus белая натуральная 400г;;47.46;;;;1;;796;45.2;;;;0;;;;;DEFAULT;;;;;;
;3038358;;Фасоль Globus красная натуральная 400г;;39.56;;;;1;;796;37.67;;;;0;;;;;DEFAULT;;;;;;
;3048881;;Фасоль Heinz в томатном соусе 200г;;59.24;;;;1;;796;45.02;;;;0;;;;;DEFAULT;;;;;;
;3048882;;Фасоль Heinz в томатном соусе 415г;;75.03;;;;1;;796;63.69;;;;0;;;;;DEFAULT;;;;;;
;3057091;;Фасоль Heinz красная 400г;;92.07;;;;1;;796;68.46;;;;0;;;;;DEFAULT;;;;;;
;3054426;;Фасоль Heinz Сладкий Чили 390г;;156.3;;;;1;;796;107.79;;;;0;;;;;DEFAULT;;;;;;
;3052113;;Фасоль Hortex резаная стручковая 400г;;90.84;;;;1;;796;65.64;;;;0;;;;;DEFAULT;;;;;;
;3283408;;Фасоль Lorado красная 400г;;44.88;;;;1;;796;42.74;;;;0;;;;;DEFAULT;;;;;;
;3269961;;Фасоль Агрос Плюс Экстра белая 800 г;;100.51;;;;1;;796;80.31;;;;0;;;;;DEFAULT;;;;;;
;3269880;;Фасоль Агрос Плюс Экстра красная 800 г;;100.76;;;;1;;796;79.2;;;;0;;;;;DEFAULT;;;;;;
;3084311;;Фасоль Еко белая 420г;;65.48;;;;1;;796;48.56;;;;0;;;;;DEFAULT;;;;;;
;3084353;;Фасоль Еко красная в томатном соусе 420г;;73.72;;;;1;;796;50.73;;;;0;;;;;DEFAULT;;;;;;
;3057871;;Фасоль Мистраль Бланш белая мелкая 450г;;93.36;;;;1;;796;71.12;;;;0;;;;;DEFAULT;;;;;;
;3057875;;Фасоль Мистраль Лима белая крупная 450г;;234.21;;;;1;;796;184.48;;;;0;;;;;DEFAULT;;;;;;
;3057873;;Фасоль Мистраль Мехико черная 450г;;95.8;;;;1;;796;69.16;;;;0;;;;;DEFAULT;;;;;;
;3057872;;Фасоль Мистраль Пинто красная пестр.450г;;117.37;;;;1;;796;89.63;;;;0;;;;;DEFAULT;;;;;;
;3091376;;Фасоль Пиканта печен.в том.соусе 530г ст;;98.89;;;;1;;796;77.0;;;;0;;;;;DEFAULT;;;;;;
;3091379;;Фасоль Пиканта по-монастырски 530г ст;;117.34;;;;1;;796;81.04;;;;0;;;;;DEFAULT;;;;;;
;3251578;;Фасоль Пл.Вит.стручк.Ед.Дома 400г зам;;79.19;;;;1;;796;59.08;;;;0;;;;;DEFAULT;;;;;;
;3067314;;Фасоль Ск-Самобр.крас.натуральная 400г;;44.03;;;;1;;796;29.78;;;;0;;;;;DEFAULT;;;;;;
;3051859;;Фасоль стручковая 250г шт;;286.44;;;;1;;796;210.84;;;;0;;;;;DEFAULT;;;;;;
;2012350;;Филе бедра Петелинка ц/бр.б/кож0,8-1,2кг;;358.88;;;;1;;796;260.13;;;;0;;;;;DEFAULT;;;;;;
;2012243;;Филе грудки Петелинка Стейки 0,3-0,7кг;;311.63;;;;1;;796;296.79;;;;0;;;;;DEFAULT;;;;;;
;3184313;;Филе Индолина инд.мал.охл.ГЗС 700г шт;;268.98;;;;1;;796;246.91;;;;0;;;;;DEFAULT;;;;;;
;3197099;;Филе Индолина инд.мал.охлХал.ГЗС 700г шт;;384.37;;;;1;;796;287.77;;;;0;;;;;DEFAULT;;;;;;
;3184297;;Филе Индолина инд.охл.ГЗС 700г шт;;340.42;;;;1;;796;264.99;;;;0;;;;;DEFAULT;;;;;;
;2003709;;Филе Кур.царство цып.бр.б/кож.зам0,5-1кг;;304.98;;;;1;;796;219.3;;;;0;;;;;DEFAULT;;;;;;
;2003725;;Филе Куриное царство ц.бр.охл.0,8кг;;260.36;;;;1;;796;247.96;;;;0;;;;;DEFAULT;;;;;;
;2003721;;Филе Куриное царство ц.бр.охл.1,2кг;;310.42;;;;1;;796;247.7;;;;0;;;;;DEFAULT;;;;;;
;3286162;;Филе Мираторг ц/бр. б/кожи охл.750г;;186.98;;;;1;;796;178.07;;;;0;;;;;DEFAULT;;;;;;
;2008185;;Филе Петелинка б/кожи ц/бр.0,6-1,0кг фас;;280.97;;;;1;;796;258.12;;;;0;;;;;DEFAULT;;;;;;
;2011017;;Филе Петелинка пт.по-дер.д/запек0,9-1,4;;274.23;;;;1;;796;261.17;;;;0;;;;;DEFAULT;;;;;;
;3179623;;Финики Seeberger 500г;;643.41;;;;1;;796;462.02;;;;0;;;;;DEFAULT;;;;;;
;3103711;;Финики Дары Природы сушеные 450г;;356.66;;;;1;;796;246.43;;;;0;;;;;DEFAULT;;;;;;
;3248191;;Финики Семушка Королевские сушеные 300г;;596.86;;;;1;;796;420.96;;;;0;;;;;DEFAULT;;;;;;
;3112087;;Фисташки Джаз жареные соленые 150г;;308.55;;;;1;;796;233.83;;;;0;;;;;DEFAULT;;;;;;
;3248139;;Фисташки Семушка жареные соленые 220г;;531.95;;;;1;;796;306.27;;;;0;;;;;DEFAULT;;;;;;
;3111375;;Фитойогурт Боб и Соя с вишней 2% 200г;;26.09;;;;1;;796;19.48;;;;0;;;;;DEFAULT;;;;;;
;3113248;;Фитойогурт Боб и Соя с клубникой 2% 200г;;26.07;;;;1;;796;19.47;;;;0;;;;;DEFAULT;;;;;;
;3171571;;Форель Меридиан набор к пиву с/с 200г;;149.46;;;;1;;796;107.62;;;;0;;;;;DEFAULT;;;;;;
;3253050;;Форель Меридиан Сл/сол. ломтики 120г;;197.5;;;;1;;796;184.91;;;;0;;;;;DEFAULT;;;;;;
;3118745;;Форель Русское море кусок подкопч. 300г;;508.64;;;;1;;796;357.34;;;;0;;;;;DEFAULT;;;;;;
;3118741;;Форель Русское море кусок с/с в/у 300г;;477.81;;;;1;;796;369.97;;;;0;;;;;DEFAULT;;;;;;
;3118728;;Форель Русское море нарезка с/с в/у 120г;;255.51;;;;1;;796;183.08;;;;0;;;;;DEFAULT;;;;;;
;3252522;;Формы  Дом.кухня пек. бумажные 3 шт;;49.83;;;;1;;796;38.79;;;;0;;;;;DEFAULT;;;;;;
;3252521;;Формы  Дом.кухня пек. бумажные 4 шт;;49.41;;;;1;;796;38.79;;;;0;;;;;DEFAULT;;;;;;
;3272177;;Фрикадельки Черкизово Домашние 360г;;166.97;;;;1;;796;125.85;;;;0;;;;;DEFAULT;;;;;;
;3275598;;Фундук Good-Food сушеный 130г;;201.66;;;;1;;796;192.05;;;;0;;;;;DEFAULT;;;;;;
;3248161;;Фундук Семушка жареный 250г;;581.88;;;;1;;796;406.54;;;;0;;;;;DEFAULT;;;;;;
;3074126;;Халва Азовск.КФ Царс.Тах/ар.на фрук.180г;;58.28;;;;1;;796;43.3;;;;0;;;;;DEFAULT;;;;;;
;3074107;;Халва Азовск.КФ Царская Подс.на фрук180г;;37.44;;;;1;;796;25.96;;;;0;;;;;DEFAULT;;;;;;
;3074085;;Халва Азовская КФ Подсолн.глазир.350г;;83.24;;;;1;;796;61.42;;;;0;;;;;DEFAULT;;;;;;
;3105663;;Халва Азовская Подсолнечная 350г;;52.08;;;;1;;796;38.4;;;;0;;;;;DEFAULT;;;;;;
;3055101;;Халва Рот Фронт глазированная 400г;;182.04;;;;1;;796;158.17;;;;0;;;;;DEFAULT;;;;;;
;3049177;;Халва Рот Фронт Дружба c арахисом 250г;;76.57;;;;1;;796;72.92;;;;0;;;;;DEFAULT;;;;;;
;3049175;;Халва Рот Фронт Лада кунжутно-арах.250г;;83.13;;;;1;;796;79.17;;;;0;;;;;DEFAULT;;;;;;
;3253421;;Хамса Балтийский берег Черномор.п/п400г;;54.57;;;;1;;796;37.67;;;;0;;;;;DEFAULT;;;;;;
;3055330;;Харчо Knorr Чашка супа с сухариками13,7г;;26.08;;;;1;;796;12.93;;;;0;;;;;DEFAULT;;;;;;
;3258976;;Хек Бухта Изобилия филе б/кожи 400г;;306.36;;;;1;;796;228.68;;;;0;;;;;DEFAULT;;;;;;
;3089085;;Хек Дары моря филе б/кожи 500г;;164.4;;;;1;;796;118.51;;;;0;;;;;DEFAULT;;;;;;
;3156487;;Хлеб Fazer Кернброт нем.ц/зерн.нар.350г;;100.48;;;;1;;796;73.88;;;;0;;;;;DEFAULT;;;;;;
;3211935;;Хлеб Harry's Amer.Sand.Десерт.Бриошь470г;;97.12;;;;1;;796;71.97;;;;0;;;;;DEFAULT;;;;;;
;3053193;;Хлеб Harry's Amer.Sand.Сандв.7злаков470г;;97.22;;;;1;;796;71.95;;;;0;;;;;DEFAULT;;;;;;
;3052045;;Хлеб Harry's Сандвичный пшен/отруб.515г;;78.03;;;;1;;796;57.43;;;;0;;;;;DEFAULT;;;;;;
;3043639;;Хлеб Harry's Сандвичный пшеничный 470г;;77.94;;;;1;;796;57.36;;;;0;;;;;DEFAULT;;;;;;
;3052691;;Хлеб Harry's Сандвичный пшен-ржаной 470г;;78.08;;;;1;;796;57.4;;;;0;;;;;DEFAULT;;;;;;
;3221387;;Хлеб PEMA из дробл.ржан.зерна 500г;;179.33;;;;1;;796;137.22;;;;0;;;;;DEFAULT;;;;;;
;3125526;;Хлеб Roberto с отрубями нарезка 400г;;127.83;;;;1;;796;93.83;;;;0;;;;;DEFAULT;;;;;;
;3078656;;Хлеб Елизавета вафельный ржаной 75г;;37.32;;;;1;;796;27.54;;;;0;;;;;DEFAULT;;;;;;
;3077851;;Хлеб Хлебн.мест.Виру заварной нар.270г;;60.56;;;;1;;796;30.54;;;;0;;;;;DEFAULT;;;;;;
;3077826;;Хлеб Хлебн.мест.Земгальский заварн.280г;;133.08;;;;1;;796;86.34;;;;0;;;;;DEFAULT;;;;;;
;3077821;;Хлеб Хлебн.мест.Курземский заварн.240г;;124.62;;;;1;;796;74.28;;;;0;;;;;DEFAULT;;;;;;
;3089762;;Хлеб Хлебн.мест.Митава б/дрож.нар.600г;;69.25;;;;1;;796;53.39;;;;0;;;;;DEFAULT;;;;;;
;3247090;;Хлеб Хлебное мест.Куршу завар.нар.300г;;50.62;;;;1;;796;38.01;;;;0;;;;;DEFAULT;;;;;;
;3077856;;Хлеб Хлебное мест.Рижский завар.нар.220г;;61.65;;;;1;;796;30.85;;;;0;;;;;DEFAULT;;;;;;
;3147996;;Хлеб Хлебное местечко Ливу 300г;;67.37;;;;1;;796;50.47;;;;0;;;;;DEFAULT;;;;;;
;3077876;;Хлеб Хлебное местечко Митава нар. 300г;;42.38;;;;1;;796;32.53;;;;0;;;;;DEFAULT;;;;;;
;3168358;;Хлеб Хлебный дом Геркулес отр.нарез.250г;;49.87;;;;1;;796;32.97;;;;0;;;;;DEFAULT;;;;;;
;3210441;;Хлеб Хлебный дом Деревенск.подов.нар300г;;65.71;;;;1;;796;48.16;;;;0;;;;;DEFAULT;;;;;;
;3189331;;Хлеб Хлебный дом Домашний в нар.250г;;39.91;;;;1;;796;27.28;;;;0;;;;;DEFAULT;;;;;;
;3189329;;Хлеб Хлебный дом Кефирный в нар.450г;;84.0;;;;1;;796;62.08;;;;0;;;;;DEFAULT;;;;;;
;3241348;;Хлеб Щелковохлеб 12 злаков 240г;;37.85;;;;1;;796;28.33;;;;0;;;;;DEFAULT;;;;;;
;3241327;;Хлеб Щелковохлеб Бородин.новый нар.0,5кг;;30.54;;;;1;;796;24.7;;;;0;;;;;DEFAULT;;;;;;
;3208157;;Хлеб Щелковохлеб Злак.чудо бат.нар.0,2кг;;24.35;;;;1;;796;17.96;;;;0;;;;;DEFAULT;;;;;;
;3175889;;Хлеб ЩелковоХлеб Рижский нарезка 320г;;27.83;;;;1;;796;20.74;;;;0;;;;;DEFAULT;;;;;;
;3179882;;Хлеб ЩелковоХлеб Столичный нарезка 320г;;21.23;;;;1;;796;15.65;;;;0;;;;;DEFAULT;;;;;;
;3284027;;Хлеб Щелковохлеб тост.кукур.нар.0,24кг;;39.11;;;;1;;796;29.51;;;;0;;;;;DEFAULT;;;;;;
;3158667;;Хлеб Щелковохлеб тостовый нар.500г;;45.73;;;;1;;796;33.83;;;;0;;;;;DEFAULT;;;;;;
;3208153;;Хлеб Щелковохлеб Экстра нарез.0,45кг;;37.9;;;;1;;796;27.99;;;;0;;;;;DEFAULT;;;;;;
;3084481;;Хлеб.смесь С.Пудовъ Бел.хлеб по-дом.500г;;67.84;;;;1;;796;51.88;;;;0;;;;;DEFAULT;;;;;;
;3084052;;Хлеб.смесь С.Пудовъ Бородинский хлеб500г;;74.22;;;;1;;796;54.79;;;;0;;;;;DEFAULT;;;;;;
;3226113;;Хлебобул.изд.Микс FanFan д/завт.зам.5*30;;200.37;;;;1;;796;143.82;;;;0;;;;;DEFAULT;;;;;;
;3252121;;Хлебцы Dr.Korner хрус.бурый рис 100г;;75.24;;;;1;;796;55.55;;;;0;;;;;DEFAULT;;;;;;
;3252123;;Хлебцы Dr.Korner хрус.кукуруз.130г;;198.37;;;;1;;796;145.92;;;;0;;;;;DEFAULT;;;;;;
;3252120;;Хлебцы Dr.Korner хрус.кукурузно-рис 100г;;75.46;;;;1;;796;55.56;;;;0;;;;;DEFAULT;;;;;;
;3252122;;Хлебцы Dr.Korner хрус.овсяно-пшен.100г;;75.63;;;;1;;796;55.5;;;;0;;;;;DEFAULT;;;;;;
;3252117;;Хлебцы Dr.Korner хруст.Гречнев.витам100г;;55.02;;;;1;;796;40.4;;;;0;;;;;DEFAULT;;;;;;
;3252118;;Хлебцы Dr.Korner хруст.Рисовые витам100г;;45.96;;;;1;;796;30.64;;;;0;;;;;DEFAULT;;;;;;
;3252119;;Хлебцы Dr.Korner хрустящ.Семь злак.100г;;46.15;;;;1;;796;31.63;;;;0;;;;;DEFAULT;;;;;;
;3252116;;Хлебцы Dr.Korner хрустящие Бородин.100г;;46.18;;;;1;;796;31.73;;;;0;;;;;DEFAULT;;;;;;
;3243311;;Хлебцы Fazer Бурже Шведские 280г;;85.14;;;;1;;796;63.8;;;;0;;;;;DEFAULT;;;;;;
;3109281;;Хлебцы Finn Crisp ржаные 250г;;158.45;;;;1;;796;116.64;;;;0;;;;;DEFAULT;;;;;;
;3053025;;Хлебцы Любятово с гречихой 185г;;49.06;;;;1;;796;34.36;;;;0;;;;;DEFAULT;;;;;;
;3053024;;Хлебцы Любятово с отрубями 185г;;48.87;;;;1;;796;33.92;;;;0;;;;;DEFAULT;;;;;;
;3038166;;Хлебцы Ого с луком б/дрожжей-сахара 75г;;12.68;;;;1;;796;12.07;;;;0;;;;;DEFAULT;;;;;;
